target_kw,mp_id,donor_mp_id,injected_daily_kwh,injected_peak_kw,night_noise_kwh_slot,recovered,donor_based
0.8,142978,64501,1.219854474067688,3.27894926071167,0.0074,0,True
0.8,36113,122261,2.33866810798645,2.970087766647339,0.0148,0,True
0.8,114901,53638,82.48499298095703,4.98123025894165,0.0074,1,True
0.8,144892,136990,3.2021334171295166,3.724562883377075,0.0,0,True
0.8,42140,124154,8.628935813903809,1.2361834049224854,0.0104,1,True
0.8,137114,64665,2.1288199424743652,5.4777445793151855,0.0,0,True
0.8,43312,135734,2.108802318572998,1.935053825378418,0.0089,0,True
0.8,40597,136990,3.177645206451416,3.785090923309326,0.0044,0,True
0.8,144213,39692,4.384421348571777,2.189970016479492,0.0059,0,True
0.8,91023,124154,8.519450187683105,1.2361834049224854,0.0311,1,True
0.8,121469,94429,1.3020219802856445,2.5889666080474854,0.0193,0,True
0.8,89263,134329,5.2009501457214355,1.638814926147461,0.0133,0,True
0.8,51261,38247,2.104520320892334,4.2357048988342285,0.0208,0,True
0.8,138369,63027,4.321218013763428,2.5665884017944336,0.046,0,True
0.8,135456,94429,1.4164350032806396,2.5889666080474854,0.003,0,True
0.8,95138,64665,2.2104992866516113,5.410323143005371,0.0074,0,True
0.8,46224,52540,12.086853981018066,3.548055410385132,0.0089,0,True
0.8,141596,63027,4.323141574859619,2.5713448524475098,0.0133,0,True
0.8,82945,72042,1.8898171186447144,2.3302855491638184,0.0163,0,True
0.8,142213,64501,1.2477011680603027,3.27894926071167,0.0074,0,True
0.8,87134,136990,3.2471935749053955,3.4193079471588135,0.0074,0,True
0.8,145295,80759,7.007391452789307,1.8655626773834229,0.0059,0,True
0.8,91024,80759,7.813150405883789,1.8951188325881958,0.0163,1,True
0.8,79484,134329,4.832722187042236,1.9140005111694336,0.0015,0,True
0.8,88974,122261,2.0934038162231445,3.0766289234161377,0.0178,0,True
0.8,119269,136990,3.1205804347991943,3.993263006210327,0.0059,0,True
0.8,99611,63027,4.347349166870117,2.5388808250427246,0.0297,0,True
0.8,118947,52540,20.187822341918945,3.209869146347046,0.0148,0,True
0.8,111646,72042,1.8141021728515625,2.4820120334625244,0.0119,0,True
0.8,54820,136990,3.338935613632202,3.785090923309326,0.0015,0,True
0.8,116088,122261,2.119600296020508,3.0774588584899902,0.0178,0,True
0.8,137235,52540,20.83469581604004,2.4580159187316895,0.0726,0,True
0.8,133665,89745,2.5510873794555664,3.3893256187438965,0.0341,0,True
0.8,61600,39692,4.313211441040039,2.2149364948272705,0.0334,0,True
0.8,36022,129791,11.571127891540527,1.3385286331176758,0.003,0,True
0.8,143761,80759,7.668578624725342,1.7550848722457886,0.0,1,True
0.8,91094,89745,2.359863519668579,3.619814395904541,0.0163,0,True
0.8,109393,64665,2.216604471206665,5.378322601318359,0.0133,0,True
0.8,92391,80759,6.722524642944336,1.8951188325881958,0.0,1,True
0.8,83026,64501,1.2575534582138062,3.384187936782837,0.0274,0,True
0.8,64399,124154,8.598258018493652,1.2915593385696411,0.0074,1,True
0.8,140468,72042,1.6433188915252686,2.546109199523926,0.0141,0,True
0.8,88975,129791,11.885516166687012,1.2796345949172974,0.0,1,True
0.8,65383,38247,2.029189348220825,4.23570442199707,0.0104,0,True
0.8,65094,122261,1.9120571613311768,3.081303358078003,0.0104,0,True
0.8,135882,64501,1.2438876628875732,3.3429620265960693,0.0193,0,True
0.8,97995,94429,1.3206336498260498,2.5379672050476074,0.0156,0,True
0.8,95325,39692,4.496411323547363,2.249206066131592,0.0015,0,True
0.8,138049,38247,1.7274610996246338,4.408329963684082,0.0148,0,True
0.8,117485,134329,5.185279369354248,1.3884305953979492,0.0089,0,True
0.8,50026,38247,1.8459270000457764,2.8297011852264404,0.0074,0,True
0.8,48314,38247,1.9458407163619995,4.229431629180908,0.0,0,True
0.8,84941,38247,1.81826651096344,4.72343111038208,0.0119,0,True
0.8,131655,52540,12.508522987365723,3.548055648803711,0.0,0,True
0.8,89232,64501,1.3190995454788208,3.384187936782837,0.0163,0,True
0.8,120032,39692,4.750802516937256,2.138047456741333,0.0059,0,True
0.8,125015,80759,8.148600578308105,1.7237777709960938,0.0282,1,True
0.8,53146,80759,7.4795145988464355,1.8135390281677246,0.0059,0,True
0.8,27466,124154,8.425968170166016,1.2942124605178833,0.0074,1,True
0.8,93552,80759,8.524425506591797,1.929949164390564,0.0148,1,True
0.8,63846,94429,1.326250672340393,2.527635097503662,0.0163,0,True
0.8,59840,52540,14.271379470825195,3.4791676998138428,0.0148,0,True
0.8,126579,53638,75.22564697265625,4.953176021575928,0.0089,0,True
0.8,42408,37255,1.738905429840088,2.796248197555542,0.0133,0,True
0.8,48170,53638,78.51981353759766,5.1144914627075195,0.0059,0,True
0.8,93932,38247,1.9249407052993774,3.619670867919922,0.0044,0,True
0.8,109607,53638,69.64190673828125,4.836118221282959,0.0119,0,True
0.8,111010,94429,1.2968409061431885,2.5146713256835938,0.0326,0,True
0.8,107740,53638,86.06077575683594,5.450920581817627,0.0133,0,True
0.8,125901,72042,1.8643829822540283,2.5406527519226074,0.0089,0,True
1.2,130585,135734,2.1197879314422607,3.0719523429870605,0.2135,0,True
1.2,53628,52540,13.746908187866211,3.966069221496582,0.5337,0,True
1.2,120027,64665,2.2533202171325684,5.763938903808594,11.2641,0,True
1.2,134355,89745,2.489197015762329,5.379413604736328,1.4352,0,True
1.2,53911,80759,6.538205146789551,2.807386875152588,0.2402,1,True
1.2,50922,124154,8.551192283630371,1.8764419555664062,0.4507,0,True
1.2,45390,53638,64.19563293457031,5.847766399383545,2.2261,0,True
1.2,42451,64501,1.4364802837371826,3.7663345336914062,0.6605,0,True
1.2,115938,64501,1.4170695543289185,3.9599077701568604,0.0,0,True
1.2,49688,52540,21.617176055908203,4.039309501647949,0.0104,0,True
1.2,109606,37255,1.5902820825576782,4.405618667602539,0.0119,0,True
1.2,59324,63027,4.338414669036865,3.930783748626709,0.0623,0,True
1.2,119204,39692,4.748597621917725,3.5009026527404785,0.0119,0,True
1.2,40596,80759,7.880678653717041,2.621647834777832,0.0267,1,True
1.2,108942,37255,1.4910895824432373,4.415965557098389,0.0148,0,True
1.2,79328,89745,2.5580739974975586,5.346968173980713,0.0,0,True
1.2,43023,80759,8.308772087097168,2.646531581878662,0.003,1,True
1.2,43886,38247,1.6301801204681396,4.329739093780518,0.0297,0,True
1.2,130959,80759,7.765793323516846,2.7883033752441406,0.003,0,True
1.2,81628,39692,4.379830360412598,3.246802806854248,0.0,0,True
1.2,103625,64501,1.4138613939285278,4.053687572479248,0.0119,0,True
1.2,139899,94429,1.2622092962265015,3.692931652069092,0.0089,0,True
1.2,50750,72042,1.6422841548919678,4.577310562133789,0.0089,0,True
1.2,60129,122261,2.0834474563598633,4.102832794189453,0.0074,0,True
1.2,50906,52540,15.3473482131958,3.9891622066497803,0.0,0,True
1.2,62671,89745,2.8131561279296875,5.328258037567139,0.0208,0,True
1.2,80891,64501,1.3527066707611084,3.9040918350219727,0.0341,0,True
1.2,108740,134329,4.445714473724365,3.9257285594940186,0.0104,0,True
1.2,86463,53638,83.99827575683594,5.832898139953613,0.0504,1,True
1.2,57713,52540,20.53186798095703,4.135693073272705,0.0044,0,True
1.2,143363,64665,2.0913078784942627,6.518051624298096,0.0119,0,True
1.2,40306,135734,2.4003424644470215,3.059272289276123,0.0,0,True
1.2,45975,64501,1.340035319328308,3.766334056854248,0.0252,0,True
1.2,48676,39692,4.295055866241455,3.472233533859253,0.003,0,True
1.2,97973,39692,4.102869033813477,3.5009026527404785,0.0119,0,True
1.2,85829,64501,1.3254296779632568,3.8557066917419434,0.0015,0,True
1.2,86608,64665,2.1172597408294678,6.518051624298096,0.0133,0,True
1.2,115972,38247,1.7148679494857788,4.329739570617676,0.0089,0,True
1.2,36996,135734,2.6233694553375244,2.8086800575256348,0.0178,0,True
1.2,39619,53638,75.50161743164062,5.794163703918457,0.003,0,True
1.2,54528,52540,17.863601684570312,2.886429786682129,0.0074,0,True
1.2,54506,64665,1.9051955938339233,6.493096351623535,0.0015,0,True
1.2,42564,72042,1.9215930700302124,3.316486120223999,0.0148,0,True
1.2,98956,64501,1.3944536447525024,3.766334056854248,0.0089,0,True
1.2,54310,136990,3.3051295280456543,5.727627754211426,0.0104,0,True
1.2,44226,53638,79.80198669433594,5.794163703918457,0.0133,1,True
1.2,39749,80759,7.554412364959717,2.8098058700561523,0.0067,0,True
1.2,146626,52540,34.893680572509766,2.886429786682129,0.0044,0,True
1.2,38241,38247,2.105947971343994,2.6900854110717773,0.0193,0,True
1.2,117851,64665,2.0415098667144775,6.614509582519531,0.0178,0,True
1.2,144150,37255,1.4463883638381958,4.976969242095947,0.0059,0,True
1.2,144891,72042,1.5180968046188354,4.658953666687012,0.0074,0,True
1.2,42735,37255,1.699556827545166,4.396851062774658,0.0089,0,True
1.2,46633,80759,7.051290988922119,2.639538526535034,0.0059,0,True
1.2,126705,135734,2.3612101078033447,2.9203455448150635,0.0,0,True
1.2,85104,134329,4.569375514984131,3.6420645713806152,0.0044,0,True
1.2,93082,53638,79.07072448730469,5.8703999519348145,0.0119,1,True
1.2,137648,94429,1.3088874816894531,2.952434778213501,0.0133,0,True
1.2,42224,94429,1.4010396003723145,3.437455654144287,0.0104,0,True
1.2,49541,134329,4.314793586730957,3.6420645713806152,0.0934,0,True
1.2,89262,64501,1.1860469579696655,3.766334056854248,0.0119,0,True
1.2,36788,80759,8.403814315795898,2.646531343460083,0.0059,0,True
1.2,136911,135734,2.4228646755218506,2.8000383377075195,0.0237,0,True
1.2,99224,37255,1.4253736734390259,4.396851062774658,0.0,0,True
1.2,100701,72042,1.8853049278259277,3.457906484603882,0.003,0,True
1.2,116338,64501,1.4023463726043701,3.766334056854248,0.003,0,True
1.2,132786,52540,24.43633270263672,3.0104119777679443,0.0089,0,True
1.2,106235,122261,2.123434066772461,4.102833271026611,0.0193,0,True
1.2,122375,63027,4.322082042694092,3.9416401386260986,0.0,0,True
1.2,139290,135734,2.4407107830047607,2.9203455448150635,0.0133,0,True
1.2,56566,64665,2.079124689102173,6.493096351623535,0.0,0,True
1.2,121879,64501,1.5242321491241455,3.6836559772491455,0.0074,0,True
1.2,139749,38247,1.5812476873397827,3.9796230792999268,0.0,0,True
1.2,98336,135734,2.0846774578094482,2.705507516860962,0.0341,0,True
1.2,134077,135734,2.331632614135742,3.0719525814056396,0.0267,0,True
1.2,64048,122261,2.2993569374084473,3.8108832836151123,0.0059,0,True
1.2,86637,64501,1.3064285516738892,3.8557066917419434,0.0148,0,True
1.2,43571,72042,1.929226040840149,3.31648588180542,0.0015,0,True
1.2,132675,64501,1.405680537223816,3.9599077701568604,0.0059,0,True
1.2,133664,80759,7.365388870239258,2.646531343460083,0.0504,0,True
1.2,142978,64501,1.219854474067688,3.8557064533233643,0.0074,0,True
1.2,36113,122261,2.3386683464050293,4.102832794189453,0.0148,0,True
1.2,114901,53638,82.48499298095703,5.832898139953613,0.0074,0,True
1.2,144892,136990,3.2020344734191895,6.212571144104004,0.0,0,True
1.2,42140,124154,8.628935813903809,1.8764424324035645,0.0104,0,True
1.2,137114,64665,2.1288199424743652,5.864740371704102,0.0,0,True
1.2,43312,135734,2.099191427230835,2.9589407444000244,0.0089,0,True
1.2,40597,136990,3.177645206451416,5.6519999504089355,0.0044,0,True
1.2,144213,39692,4.384421348571777,3.2872934341430664,0.0059,0,True
1.2,91023,124154,8.519450187683105,1.8764424324035645,0.0311,0,True
1.2,121469,94429,1.3020219802856445,3.7189033031463623,0.0193,0,True
1.2,89263,134329,5.200949668884277,2.5305016040802,0.0133,0,True
1.2,51261,38247,2.104520559310913,4.329739093780518,0.0208,0,True
1.2,138369,63027,4.321218013763428,3.9382119178771973,0.046,0,True
1.2,135456,94429,1.4164351224899292,3.692931890487671,0.003,0,True
1.2,95138,64665,2.2104992866516113,5.717369079589844,0.0074,0,True
1.2,46224,52540,12.086853981018066,3.7646484375,0.0089,0,True
1.2,141596,63027,4.323141574859619,3.9382123947143555,0.0133,0,True
1.2,82945,72042,1.8898171186447144,3.336726188659668,0.0163,0,True
1.2,142213,64501,1.2477012872695923,3.6657845973968506,0.0074,0,True
1.2,87134,136990,3.2471938133239746,5.6519999504089355,0.0074,0,True
1.2,145295,80759,6.775520324707031,2.8098058700561523,0.0059,0,True
1.2,91024,80759,7.813151836395264,2.7883031368255615,0.0163,1,True
1.2,79484,134329,4.832722187042236,2.8531229496002197,0.0015,0,True
1.2,88974,122261,2.0934038162231445,4.2513017654418945,0.0178,0,True
1.2,119269,136990,3.1205804347991943,6.008000373840332,0.0059,0,True
1.2,99611,63027,4.347349166870117,3.9476401805877686,0.0297,0,True
1.2,118947,52540,20.187822341918945,4.135692596435547,0.0148,0,True
1.2,111646,72042,1.814102053642273,3.316486120223999,0.0119,0,True
1.2,54820,136990,3.338935613632202,5.523636817932129,0.0015,0,True
1.2,116088,122261,2.119600296020508,3.837813377380371,0.0178,0,True
1.2,137235,52540,20.854433059692383,3.966069221496582,0.0726,0,True
1.2,133665,89745,2.5510873794555664,5.328258037567139,0.0341,0,True
1.2,61600,39692,4.313211441040039,3.259563446044922,0.0334,0,True
1.2,36022,129791,11.571127891540527,2.008145809173584,0.003,0,True
1.2,143761,80759,7.668578147888184,2.6549925804138184,0.0,1,True
1.2,91094,89745,2.359863519668579,5.508257865905762,0.0163,0,True
1.2,109393,64665,2.216604471206665,5.823861598968506,0.0133,0,True
1.2,92391,80759,6.722524166107178,2.807386875152588,0.0,0,True
1.2,83026,64501,1.2152965068817139,3.6657845973968506,0.0274,0,True
1.2,64399,124154,8.598258018493652,2.0110349655151367,0.0074,0,True
1.2,140468,72042,1.6433188915252686,4.433055400848389,0.0141,0,True
1.2,88975,129791,11.885516166687012,1.9185878038406372,0.0,0,True
1.2,65383,38247,2.029189348220825,3.948967456817627,0.0104,0,True
1.2,65094,122261,1.9120571613311768,5.484683990478516,0.0104,0,True
1.2,135882,64501,1.1593736410140991,3.6657843589782715,0.0193,0,True
1.2,97995,94429,1.3206336498260498,2.9995944499969482,0.0156,0,True
1.2,95325,39692,4.49641227722168,3.5120437145233154,0.0015,0,True
1.2,138049,38247,1.7062705755233765,4.7874836921691895,0.0148,0,True
1.2,117485,134329,5.185279369354248,2.068952798843384,0.0089,0,True
1.2,50026,38247,1.8247365951538086,3.011930227279663,0.0074,0,True
1.2,48314,38247,1.9034597873687744,3.9796230792999268,0.0,0,True
1.2,84941,38247,1.7970759868621826,4.910067558288574,0.0119,0,True
1.2,131655,52540,12.508522987365723,4.264541149139404,0.0,0,True
1.2,89232,64501,1.3190995454788208,4.084473133087158,0.0163,0,True
1.2,120032,39692,4.750802516937256,3.246802806854248,0.0059,0,True
1.2,125015,80759,8.148600578308105,2.621647834777832,0.0282,1,True
1.2,53146,80759,7.47951602935791,2.807386875152588,0.0059,0,True
1.2,27466,124154,8.4259672164917,2.0110349655151367,0.0074,0,True
1.2,93552,80759,8.524425506591797,2.807386875152588,0.0148,1,True
1.2,63846,94429,1.326250672340393,2.9995944499969482,0.0163,0,True
1.2,59840,52540,14.271379470825195,4.039309501647949,0.0148,0,True
1.2,126579,53638,75.2804946899414,5.847765922546387,0.0089,0,True
1.2,42408,37255,1.738905429840088,4.004798412322998,0.0133,0,True
1.2,48170,53638,78.54723358154297,5.832898139953613,0.0059,0,True
1.2,93932,38247,1.9037501811981201,4.140233993530273,0.0044,0,True
1.2,109607,53638,69.69676208496094,5.794163703918457,0.0119,0,True
1.2,111010,94429,1.2968409061431885,2.9995946884155273,0.0326,0,True
1.2,107740,53638,86.08819580078125,5.8741302490234375,0.0133,1,True
1.2,125901,72042,1.8643828630447388,3.457906484603882,0.0089,0,True
