target_kw,mp_id,donor_mp_id,injected_daily_kwh,injected_peak_kw,night_noise_kwh_slot,recovered,donor_based
0.8,136911,130287,1.0363225936889648,0.7999999523162842,0.0178,0,True
0.8,99224,94429,1.1535322666168213,0.82833331823349,0.0,0,True
0.8,100701,128655,1.6696292161941528,0.880500078201294,0.003,1,True
0.8,116338,130287,1.106709599494934,0.8384000658988953,0.0044,0,True
0.8,132786,134329,4.050400733947754,0.8527990579605103,0.0074,1,True
0.8,106235,128655,1.7114355564117432,0.9025945067405701,0.0089,1,True
0.8,122375,122261,2.0130646228790283,0.8155000805854797,0.0,1,True
0.8,139290,130287,1.077903389930725,0.8016000986099243,0.0163,0,True
0.8,56566,63027,4.004193305969238,0.8344613313674927,0.0,1,True
0.8,121879,128655,1.5523710250854492,0.8805000185966492,0.0163,1,True
0.8,139749,94429,1.1689515113830566,0.8269999623298645,0.0,1,True
0.8,152163,122261,2.1970322132110596,0.8395000100135803,0.0104,1,True
0.8,98336,154455,7.041402816772461,0.9376585483551025,0.0015,1,True
0.8,134077,63027,4.283290386199951,0.8312152624130249,0.0282,1,True
0.8,64048,39692,3.950798749923706,1.021871566772461,0.0089,1,True
0.8,86637,63027,4.13245153427124,0.8349971771240234,0.0148,1,True
0.8,43571,154455,8.248467445373535,1.0120964050292969,0.0015,1,True
0.8,132675,130287,1.048032283782959,0.8232001066207886,0.0104,0,True
0.8,156399,134329,4.255497455596924,0.8423407077789307,0.0089,1,True
0.8,133664,39692,3.6049513816833496,0.9582819938659668,0.0341,1,True
0.8,142978,72042,1.7412257194519043,0.8205358982086182,0.0074,1,True
0.8,170785,130287,1.1202256679534912,0.8016000986099243,0.0163,0,True
0.8,36113,128655,1.5897258520126343,0.880500078201294,0.0148,1,True
0.8,114901,94429,1.1685000658035278,0.8296666741371155,0.0074,1,True
0.8,170545,94429,1.1952581405639648,0.8296666145324707,0.0119,1,True
0.8,154557,46952,2.251225709915161,0.9239675402641296,0.0074,1,True
0.8,144892,130287,1.0769354104995728,0.8136000633239746,0.0,0,True
0.8,42140,128655,1.7572259902954102,0.8895000219345093,0.0074,1,True
0.8,109710,63027,3.7255804538726807,0.8308177590370178,0.0044,0,True
0.8,137114,134329,3.954807758331299,0.8527990579605103,0.0,1,True
0.8,43312,72042,1.7502583265304565,0.8018522262573242,0.0104,1,True
0.8,40597,128655,1.6713708639144897,0.8760000467300415,0.0104,1,True
0.8,169014,72042,1.6390966176986694,0.7927187085151672,0.0104,1,True
0.8,144213,134329,4.634081840515137,0.8377852439880371,0.0044,1,True
0.8,91023,122261,2.283951759338379,0.8185000419616699,0.0148,1,True
0.8,121469,94429,1.1937742233276367,0.8190000057220459,0.0178,1,True
0.8,89263,72042,1.6168709993362427,0.7924782633781433,0.0208,1,True
0.8,51261,94429,1.1738871335983276,0.8269999027252197,0.0178,1,True
0.8,138369,122261,2.1310644149780273,0.8404999375343323,0.0282,1,True
0.8,135456,130287,1.0643548965454102,0.805600106716156,0.003,0,True
0.8,163080,94429,1.1904032230377197,0.8283333778381348,0.003,1,True
0.8,150802,128655,1.6783225536346436,0.9095591902732849,0.0089,1,True
0.8,159000,122261,2.1494033336639404,0.8364256024360657,0.0133,1,True
0.8,95138,154455,6.634435653686523,0.8984835147857666,0.0074,0,True
0.8,46224,72042,1.6871936321258545,0.7955108880996704,0.0089,1,True
0.8,160920,39692,3.9178707599639893,1.1004385948181152,0.0074,1,True
0.8,141596,72042,1.7775484323501587,0.801852285861969,0.0133,1,True
0.8,160729,130287,1.0827418565750122,0.7999999523162842,0.0148,0,True
0.8,150334,154455,7.542774677276611,0.9634675979614258,0.0133,1,True
0.8,82945,94429,1.1936129331588745,0.813666582107544,0.0119,1,True
0.8,142213,39692,3.7402749061584473,1.077390432357788,0.0044,1,True
0.8,169809,46952,2.3123230934143066,0.9321767687797546,0.0104,1,True
0.8,87134,39692,3.778620719909668,1.0138605833053589,0.0074,1,True
0.8,145295,39692,3.7364673614501953,1.0218714475631714,0.0074,1,True
0.8,152986,39692,3.8823471069335938,1.0650511980056763,0.2565,0,True
0.8,91024,134329,3.948732852935791,0.8423407077789307,0.0178,1,True
0.8,149757,128655,1.6797256469726562,0.884037435054779,0.0,1,True
0.8,701,39692,3.7719688415527344,1.0455541610717773,0.0141,1,True
0.8,79484,94429,1.2057420015335083,0.8296666741371155,0.0015,1,True
0.8,88974,94429,1.1900161504745483,0.8323332667350769,0.0133,1,True
0.8,119269,122261,2.0483226776123047,0.8395000696182251,0.0059,1,True
0.8,99611,94429,1.1633063554763794,0.8230000138282776,0.0178,1,True
0.8,118947,154455,6.6182098388671875,0.934312105178833,0.0148,1,True
0.8,111646,134329,4.239089488983154,0.8588314056396484,0.0119,1,True
0.8,54820,134329,4.523392677307129,0.8408240079879761,0.0015,1,True
0.8,116088,46952,2.3017737865448,0.9322031736373901,0.0089,1,True
0.8,137235,134329,4.458618640899658,0.842780590057373,0.063,1,True
0.8,161780,39692,3.8663222789764404,1.018249273300171,0.0104,1,True
0.8,133665,134329,4.027528285980225,0.8527990579605103,0.0297,1,True
0.8,61600,154455,5.954100131988525,0.9331194758415222,0.0334,1,True
0.8,36022,46952,2.4352259635925293,0.9800219535827637,0.0059,1,True
0.8,143761,154455,7.632064342498779,1.0011706352233887,0.0,1,True
1.2,53628,63027,4.008871555328369,1.2557224035263062,0.358,0,True
1.2,155092,134329,4.295954704284668,1.2847747802734375,1.1208,0,True
1.2,120027,130287,1.0837104320526123,1.2559967041015625,9.5739,0,True
1.2,156859,122261,2.140225887298584,1.295196533203125,1.4826,0,True
1.2,134355,94429,1.1845643520355225,1.2444992065429688,2.2773,0,True
1.2,50922,122261,2.1364195346832275,1.2568016052246094,1.0141,0,True
1.2,45390,46952,2.305161476135254,1.415323257446289,2.1883,1,True
1.2,52540,130287,1.0896469354629517,1.12701416015625,1.8384,0,True
1.2,45389,128655,1.7166775465011597,1.3479995727539062,0.0756,0,True
1.2,42451,134329,3.9087483882904053,1.2646255493164062,0.8829,0,True
1.2,53638,46952,2.3765666484832764,1.4255905151367188,1.1842,0,True
1.2,49688,39692,3.718433380126953,1.5300819873809814,0.0089,1,True
1.2,150072,94429,1.2119032144546509,1.2404999732971191,0.0074,0,True
1.2,109606,94429,1.201185703277588,1.2344999313354492,0.0074,0,True
1.2,59324,46952,2.247793197631836,1.4053295850753784,0.0593,1,True
1.2,119204,122261,2.4494035243988037,1.232800006866455,0.0,0,True
1.2,152249,94429,1.1814112663269043,1.2344999313354492,0.0163,0,True
1.2,40596,39692,3.781363010406494,1.5398446321487427,0.0178,1,True
1.2,108942,94429,1.1606934070587158,1.2404999732971191,0.0474,0,True
1.2,79328,94429,1.1867984533309937,1.244499921798706,0.0044,0,True
1.2,43023,128655,1.7753669023513794,1.338181734085083,0.0015,0,True
1.2,160281,154455,6.610612869262695,1.486969232559204,0.0074,1,True
1.2,146154,72042,1.5680967569351196,1.1320850849151611,0.0089,0,True
1.2,151620,72042,1.5651286840438843,1.2514265775680542,0.0104,0,True
1.2,43886,134329,4.142385005950928,1.2872083187103271,0.0371,1,True
1.2,161721,128655,1.7581130266189575,1.3447999954223633,0.0133,0,True
1.2,130959,128655,1.6978548765182495,1.3722374439239502,0.0015,0,True
1.2,81628,63027,4.287290573120117,1.2557225227355957,0.0,0,True
1.2,103625,134329,4.324703693389893,1.2869915962219238,0.0089,1,True
1.2,139899,134329,4.548748016357422,1.3039242029190063,0.0089,0,True
1.2,50750,130287,1.1027419567108154,1.1990000009536743,0.0074,0,True
1.2,153523,63027,4.152032375335693,1.2593201398849487,0.0089,0,True
1.2,60129,128655,1.6961290836334229,1.3752000331878662,0.0044,0,True
1.2,50906,94429,1.2057418823242188,1.2404998540878296,0.0015,0,True
1.2,62671,94429,1.1691129207611084,1.2484999895095825,0.0341,0,True
1.2,161592,128655,1.6316614151000977,1.3767998218536377,0.003,0,True
1.2,80891,130287,1.0597419738769531,1.1680002212524414,0.0311,0,True
1.2,152801,39692,3.8290562629699707,1.5398446321487427,0.0089,1,True
1.2,108740,63027,4.269968032836914,1.2545676231384277,0.0119,0,True
1.2,86463,134329,4.306692600250244,1.2665443420410156,0.0104,1,True
1.2,57713,134329,4.030942916870117,1.2847752571105957,0.0059,1,True
1.2,37255,130287,1.1081613302230835,1.3333332538604736,0.0015,0,True
1.2,143363,154455,7.282435894012451,1.486969232559204,0.0148,1,True
1.2,40306,128655,1.7479195594787598,1.3571922779083252,0.0,0,True
1.2,45975,128655,1.7365484237670898,1.3571922779083252,0.0193,0,True
1.2,135101,134329,4.441876411437988,1.261603593826294,0.0044,1,True
1.2,48676,94429,1.1747338771820068,1.214499831199646,0.003,0,True
1.2,97973,134329,4.799557685852051,1.264623761177063,0.0163,1,True
1.2,85829,39692,3.8484270572662354,1.6118932962417603,0.0,1,True
1.2,86608,130287,1.0461289882659912,1.3426668643951416,0.0119,0,True
1.2,115972,46952,2.6529674530029297,1.4152697324752808,0.0059,1,True
1.2,36996,154455,7.758354663848877,1.469484806060791,0.0193,1,True
1.2,39619,46952,2.143967628479004,1.392877459526062,0.003,1,True
1.2,54528,94429,1.17776620388031,1.2424999475479126,0.0089,0,True
1.2,54506,63027,4.142322063446045,1.253933072090149,0.003,0,True
1.2,42564,63027,4.277161598205566,1.2555433511734009,0.0148,0,True
1.2,98956,134329,4.43248987197876,1.2869915962219238,0.0104,1,True
1.2,54310,154455,6.728822231292725,1.4707858562469482,0.0104,1,True
1.2,44226,154455,7.343166828155518,1.47013521194458,0.017,1,True
1.2,150147,46952,2.2254838943481445,1.4153231382369995,0.0059,1,True
1.2,39749,130287,1.031516194343567,1.3333332538604736,0.0074,0,True
1.2,38241,94429,1.176708459854126,1.2425000667572021,0.0159,0,True
1.2,117851,63027,4.1376776695251465,1.2545676231384277,0.0163,0,True
1.2,144150,46952,2.4414515495300293,1.4153231382369995,0.0052,1,True
1.2,144891,154455,6.330258369445801,1.4884120225906372,0.0074,1,True
1.2,42735,128655,1.6409999132156372,1.347999930381775,0.0089,0,True
1.2,46633,134329,4.433656215667725,1.2869915962219238,0.0074,1,True
1.2,126705,72042,1.7227742671966553,1.2397464513778687,0.0,0,True
1.2,85104,39692,3.6706290245056152,1.5205241441726685,0.0015,1,True
1.2,159411,63027,4.273322105407715,1.2545677423477173,0.0163,0,True
1.2,93082,130287,1.0764840841293335,1.196000099182129,0.0104,0,True
1.2,137648,128655,1.7131775617599487,1.3571921586990356,0.0104,0,True
1.2,42224,39692,3.7807164192199707,1.5943408012390137,0.0,1,True
1.2,49541,63027,3.868741989135742,1.2593201398849487,0.0074,0,True
1.2,89262,63027,4.135483741760254,1.2557224035263062,0.0119,0,True
1.2,36788,130287,1.0561612844467163,1.2559999227523804,0.0059,0,True
1.2,164455,128655,1.6854356527328491,1.3799999952316284,0.0252,0,True
1.2,165539,154455,7.186661243438721,1.4347983598709106,0.0148,1,True
1.2,136911,130287,1.0363225936889648,1.1990001201629639,0.0178,0,True
1.2,99224,94429,1.1535322666168213,1.220499873161316,0.0,0,True
1.2,100701,128655,1.6696292161941528,1.3703999519348145,0.003,0,True
1.2,116338,130287,1.106709599494934,1.1990001201629639,0.0044,0,True
1.2,132786,134329,4.050400733947754,1.2869915962219238,0.0074,0,True
1.2,106235,128655,1.7114355564117432,1.357192039489746,0.0089,0,True
1.2,122375,122261,2.0130646228790283,1.2711999416351318,0.0,0,True
1.2,139290,130287,1.077903389930725,1.196000099182129,0.0163,0,True
1.2,56566,63027,4.0041937828063965,1.2557224035263062,0.0,0,True
1.2,121879,128655,1.5523710250854492,1.3767999410629272,0.0163,0,True
1.2,139749,94429,1.1689515113830566,1.2404998540878296,0.0,0,True
1.2,152163,122261,2.1970322132110596,1.3057680130004883,0.0104,0,True
1.2,98336,154455,7.041403770446777,1.412648320198059,0.0015,1,True
1.2,134077,63027,4.283290386199951,1.2555433511734009,0.0282,0,True
1.2,64048,39692,3.950798749923706,1.5895532369613647,0.0089,1,True
1.2,86637,63027,4.13245153427124,1.2555433511734009,0.0148,0,True
1.2,43571,154455,8.248467445373535,1.5042176246643066,0.0015,1,True
1.2,132675,130287,1.0480321645736694,1.196000099182129,0.0104,0,True
1.2,156399,134329,4.255497455596924,1.266544222831726,0.0089,1,True
1.2,133664,39692,3.6049513816833496,1.449640154838562,0.0341,1,True
1.2,142978,72042,1.7412257194519043,1.2366911172866821,0.0074,0,True
1.2,170785,130287,1.1202257871627808,1.3333333730697632,0.0163,0,True
1.2,36113,128655,1.5897258520126343,1.3767999410629272,0.0148,0,True
1.2,114901,94429,1.1685000658035278,1.244499921798706,0.0074,0,True
1.2,170545,94429,1.1952581405639648,1.2404999732971191,0.0119,0,True
1.2,154557,46952,2.251225709915161,1.351718783378601,0.0074,1,True
1.2,144892,130287,1.0769354104995728,1.284000039100647,0.0,0,True
1.2,42140,128655,1.7572259902954102,1.3518413305282593,0.0074,0,True
1.2,109710,63027,3.7255804538726807,1.254210114479065,0.0044,0,True
1.2,137114,134329,3.9548070430755615,1.2869281768798828,0.0,1,True
1.2,43312,72042,1.7502583265304565,1.1438325643539429,0.0104,0,True
1.2,40597,128655,1.6713708639144897,1.3751999139785767,0.0104,0,True
1.2,169014,72042,1.6390966176986694,1.1438326835632324,0.0104,0,True
1.2,144213,134329,4.6340813636779785,1.2735693454742432,0.0044,1,True
1.2,91023,122261,2.283951759338379,1.2687666416168213,0.0148,0,True
1.2,121469,94429,1.1937742233276367,1.2204999923706055,0.0178,0,True
1.2,89263,72042,1.6168711185455322,1.2514265775680542,0.0208,0,True
1.2,51261,94429,1.1738871335983276,1.2404998540878296,0.0178,0,True
1.2,138369,122261,2.1310644149780273,1.2567999362945557,0.0282,0,True
1.2,135456,130287,1.0643547773361206,1.1959999799728394,0.003,0,True
1.2,163080,94429,1.1904032230377197,1.2424999475479126,0.003,0,True
1.2,150802,128655,1.6783225536346436,1.347999930381775,0.0089,0,True
1.2,159000,122261,2.1494033336639404,1.2687666416168213,0.0133,0,True
1.2,95138,154455,6.634435653686523,1.3875906467437744,0.0074,0,True
1.2,46224,72042,1.6871936321258545,1.196114182472229,0.0089,0,True
1.2,160920,39692,3.9178709983825684,1.6086211204528809,0.0074,1,True
1.2,141596,72042,1.7775484323501587,1.2366911172866821,0.0133,0,True
1.2,160729,130287,1.0827418565750122,1.25600004196167,0.0148,0,True
1.2,150334,154455,7.542774677276611,1.4347983598709106,0.0133,1,True
1.2,82945,94429,1.1936129331588745,1.220499873161316,0.0119,0,True
1.2,142213,39692,3.7402749061584473,1.5895532369613647,0.0044,1,True
1.2,169809,46952,2.3123230934143066,1.415323257446289,0.0104,0,True
1.2,87134,39692,3.778620719909668,1.5398446321487427,0.0074,1,True
1.2,145295,39692,3.7364673614501953,1.5640305280685425,0.0074,1,True
1.2,152986,39692,3.8823466300964355,1.604529619216919,0.2565,0,True
1.2,91024,134329,3.948732614517212,1.279127597808838,0.0178,0,True
1.2,149757,128655,1.6797256469726562,1.3571922779083252,0.0,0,True
1.2,701,39692,3.7719686031341553,1.551835298538208,0.0141,1,True
1.2,79484,94429,1.2057420015335083,1.244499921798706,0.0015,0,True
1.2,88974,94429,1.1900161504745483,1.248499870300293,0.0133,0,True
1.2,119269,122261,2.0483226776123047,1.295199990272522,0.0059,1,True
1.2,99611,94429,1.1633063554763794,1.2344999313354492,0.0178,0,True
1.2,118947,154455,6.618210315704346,1.3875905275344849,0.0148,1,True
1.2,111646,134329,4.239089488983154,1.2869281768798828,0.0119,0,True
1.2,54820,134329,4.523392677307129,1.2847752571105957,0.0015,1,True
1.2,116088,46952,2.3017737865448,1.4152697324752808,0.0089,1,True
1.2,137235,134329,4.458618640899658,1.2869915962219238,0.063,1,True
1.2,161780,39692,3.8663222789764404,1.6086211204528809,0.0104,1,True
1.2,133665,134329,4.027528285980225,1.2869281768798828,0.0297,1,True
1.2,61600,154455,5.954100131988525,1.3754055500030518,0.0334,1,True
1.2,36022,46952,2.4352259635925293,1.4443213939666748,0.0059,1,True
1.2,143761,154455,7.632064342498779,1.4884120225906372,0.0,1,True
