mp_id,imp_kwh,imp_days,imp_night_kwh,exp_kwh,exp_days,exp_midday_days,best_summer_days,best_summer_midday_days,peak_slot_med
10912,637.3080013841391,1270,63.939002990722656,0.0,1270,0,0,0,
10915,2330.6319785118103,1270,87.92400169372559,0.0,1270,0,0,0,
10916,856.8780040740967,1270,40.396000146865845,0.0,1270,0,0,0,
10919,1498.4229969978333,1239,118.80700469017029,0.0,1239,0,0,0,
10920,1430.5999994277954,1239,379.1149942278862,6877.319999694824,1239,169,92,90,54.5
109234,4374.067077636719,693,380.7450008392334,53.837000370025635,693,10,0,0,47.0
109289,9111.337886810303,1239,806.5610023736954,3923.612018227577,1239,290,123,108,51.0
10929,3557.066947698593,1270,1195.4369930028915,0.0,1270,0,0,0,
10930,4646.751983642578,1270,878.349006652832,113.02300071716309,1270,50,123,35,50.5
109318,12093.952033996582,1239,1496.6049982309341,5340.062044359744,1239,327,123,96,49.0
10938,380.865003824234,1270,18.72900104522705,0.0,1270,0,0,0,
10939,1560.7940139770508,1270,54.21199995279312,0.0,1270,0,0,0,
10945,24.923999786376953,1270,6.172999382019043,0.0,1270,0,0,0,
10949,1038.806983947754,1270,180.5040054321289,0.0,1270,0,0,0,
10956,2495.3830070495605,1270,208.4150035381317,0.0,1270,0,0,0,
10964,631.8020057678223,1270,60.08499884605408,0.0,1270,0,0,0,
10966,2924.4210052490234,1270,333.2780017852783,0.0,1270,0,0,0,
10968,1964.4900121688843,1270,22.081000328063965,0.0,1270,0,0,0,
10976,1285.2899761199951,1270,119.9089994430542,0.0,1270,0,0,0,
10982,1381.722999572754,1270,119.18500304222107,0.0,1270,0,0,0,
109835,10065.97789478302,1239,1185.138001382351,31094.693359375,1239,498,123,123,45.0
10987,2203.6940155029297,1270,266.5869998931885,0.0,1270,0,0,0,
10991,1489.948974609375,1270,644.628999710083,0.0,1270,0,0,0,
10993,1148.5390014648438,1270,57.61099910736084,0.0,1270,0,0,0,
10995,2469.324996948242,1270,339.9720115661621,0.0,1270,0,0,0,
110040,16627.500030517578,1239,2005.4119758605957,1252.6200113127707,1239,370,123,105,49.5
11005,835.9150029420853,966,91.20099711418152,0.0,966,0,0,0,
11009,745.6949926838279,1270,67.6579999923706,0.0,1270,0,0,0,
11014,1796.4260025024414,1239,76.84699988365173,0.0,1239,0,0,0,
110140,16029.346908569336,1239,2128.3100051879883,37875.49279785156,1239,674,123,123,49.0
110141,18201.87679862976,1239,2002.217966131866,29579.31729698181,1239,481,123,120,50.0
110142,15684.289001464844,1239,1462.1189918518066,7.009000081568956,1239,0,0,0,57.0
110146,11576.315994262695,1239,918.9700021743774,41454.11264038086,1239,625,123,123,49.0
110147,3109.191977739334,1239,348.54699712991714,39247.426330566406,1239,507,123,123,47.0
110558,7450.609931945801,1239,640.9420032501221,19350.75079345703,1239,593,123,123,43.0
110590,23131.535919189453,1239,3152.046012878418,3353.7349712252617,1239,471,123,122,53.0
110602,16799.825942993164,1239,2065.373016357422,449.9300049096346,1239,204,123,77,53.0
110603,23823.231760025024,1239,2870.170004606247,133.80300046503544,1239,18,0,0,59.5
110637,50114.9469909668,1239,8736.872009277344,75573.69820404053,1239,607,123,123,47.5
110638,6093.297940194607,1270,778.3360023498535,0.0,1270,0,0,0,
110665,0.0,266,0.0,0.0,266,0,0,0,
11072,1344.6489887237549,1270,300.82798433303833,0.0,1270,0,0,0,
11081,2150.994903564453,1239,265.6389846801758,0.0,1239,0,0,0,
111009,26466.117698669434,1239,3898.27800655365,366.1200005700812,1239,236,123,92,52.0
111449,20036.84097290039,1239,3194.8550033569336,5894.637881934643,1239,298,123,105,40.0
11166,0.0,1239,0.0,395083.44885253906,1239,1200,123,123,49.0
111696,1572.8170080184937,1239,160.51600489020348,13235.39077615738,1239,417,123,120,47.0
111909,19553.54781484604,1239,1410.4910108745098,24756.979418039322,1239,401,123,121,47.5
112020,10008.42512512207,1239,519.2279987335205,0.0,1239,0,0,0,
11210,28.65199851989746,1270,4.63700008392334,0.0,1270,0,0,0,
112169,5675.633987426758,1239,683.954999923706,155.22800024598837,1239,38,123,8,45.0
112178,950.0239913463593,1239,90.41099959611893,16164.504774093628,1239,476,123,122,50.0
112179,23260.77367401123,1239,4317.6390018463135,16184.762961387634,1239,443,123,118,50.0
112180,8855.663988113403,1239,1430.886973142624,7647.885872542858,1239,385,123,114,49.5
112189,23406.411041259766,1239,2598.1230001449585,20228.95497894287,1239,520,123,123,55.0
112241,1648.7599844932556,1239,330.35199359059334,19711.227176189423,1239,475,123,122,48.0
112245,2832.881996154785,1239,148.20899772644043,0.0020000000949949026,1239,0,0,0,36.5
11225,1332071.84765625,1270,53872.77587890625,0.0,1270,0,0,0,
112331,1148.9350109100342,905,65.23499882221222,5.630999967455864,905,0,0,0,50.0
112360,9895.10806274414,1239,1120.62699508667,42050.91792297363,1239,594,123,123,50.0
112755,14640.391952514648,1239,1479.5930061340332,25962.21369934082,1239,638,123,123,49.0
112781,23969.102798461914,1239,3072.860963821411,13365.225154876709,1239,556,123,123,50.0
112784,21294.283000946045,1239,2839.7450117468834,8224.372876405716,1239,470,123,116,48.0
112820,10844.708953857422,1239,1664.5499725341797,67.83000048995018,1239,33,123,2,53.0
112838,17725.274810791016,1239,2378.4469833374023,13638.222061157227,1239,550,123,123,47.5
112839,21589.973724365234,1239,3430.6759910583496,22637.772903442383,1239,582,123,111,51.0
11386,205109.09399414062,1270,11464.48796081543,0.0,1270,0,0,0,
11387,134736.29452514648,1270,12472.799961090088,0.0,1270,0,0,0,
11388,258724.80139160156,1270,13963.830978393555,0.0,1270,0,0,0,
11389,97399.9282836914,1270,11668.999985337257,0.0,1270,0,0,0,
11390,9969.211853027344,509,704.9779968261719,3031.1099853515625,509,59,61,59,47.5
113971,4460.1779708862305,1239,625.5199928283691,22261.664993286133,1239,649,123,123,51.0
11405,29516.123413085938,265,908.9909896850586,0.0,265,0,0,0,
11406,-1616915.73828125,1270,134759.4598388672,0.0,1270,0,0,0,
11407,66724.4906616211,1270,4335.146957397461,0.0,1270,0,0,0,
114346,15162.775024414062,1239,865.0979986190796,210.1599988937378,1239,90,123,18,58.0
11473,146828.90209960938,752,8177.3890380859375,0.0,752,0,0,0,
114735,3174.4230337142944,1239,387.058002948761,14485.826950073242,1239,400,123,120,50.0
114974,26371.836208343506,1239,2983.1469917297363,8495.076961517334,1239,549,123,110,50.0
114990,33897.83296966553,1239,6082.834961891174,12100.103017568588,1239,486,123,122,51.0
114992,3310.4970076084137,1270,192.29600137472153,0.0,1270,0,0,0,
114996,18028.28409576416,1239,3018.8639945983887,13961.254962921143,1239,619,123,122,49.5
114997,8483.949053287506,1239,772.1190046146512,13877.33519744873,1239,441,123,117,49.0
11518,9317.970153808594,1270,431.660005569458,0.0,1270,0,0,0,
11525,1155.3959999084473,1270,56.78299963474274,0.0,1270,0,0,0,
11535,1399.5380086898804,1270,52.777998208999634,0.0,1270,0,0,0,
11537,4251.329040527344,1270,723.7010097503662,0.0,1270,0,0,0,
115387,19540.141998291016,1239,2144.2930047512054,16281.093964993954,1239,433,123,119,50.0
11539,701.8230032995343,1270,33.827999114990234,0.0,1270,0,0,0,
11540,218.90099430084229,1270,3.2029999792575836,0.0,1270,0,0,0,
11541,155.93600177764893,1270,2.6610001027584076,0.0,1270,0,0,0,
11547,510.8670072555542,1270,29.842999935150146,0.0,1270,0,0,0,
11551,11.403999462723732,1270,1.3550000190734863,0.0,1270,0,0,0,
115530,14638.192160606384,1239,2097.0860047340393,13182.106896162033,1239,328,123,113,50.0
11558,244.01500129699707,1270,9.734000205993652,0.0,1270,0,0,0,
115589,1973.6719903945923,1239,212.61699913442135,12735.176772117615,1239,454,123,121,50.0
11563,1685.7800178527832,1270,80.97800135612488,0.0,1270,0,0,0,
115636,6794.750978469849,1239,712.4229990541935,102903.06117248535,1239,513,123,123,50.0
11567,504.6390027999878,1270,8.0,0.0,1270,0,0,0,
11568,308.1719921827316,1270,15.116999626159668,0.0,1270,0,0,0,
11569,347.4179918766022,1270,5.120999991893768,0.0,1270,0,0,0,
11579,1756.775016784668,1270,60.14999866485596,0.0,1270,0,0,0,
11580,165.9960012435913,1270,4.065000057220459,0.0,1270,0,0,0,
11582,963.781987786293,1270,34.38300061225891,0.0,1270,0,0,0,
11584,3780.2109756469727,1270,303.8029956817627,0.0,1270,0,0,0,
11586,46.07300215959549,1270,5.0350001230835915,0.0,1270,0,0,0,
11591,908.579008102417,1270,42.984999775886536,0.0,1270,0,0,0,
11592,1787.5779571533203,1270,80.29999780654907,0.0,1270,0,0,0,
11595,139.38200664520264,1270,7.511000156402588,0.0,1270,0,0,0,
11596,37.911999225616455,1270,1.1380000114440918,0.0,1270,0,0,0,
11601,812.1510162353516,1270,38.059000968933105,0.0,1270,0,0,0,
11602,86.6540002822876,1270,1.8510000109672546,0.0,1270,0,0,0,
11603,31.876998901367188,1270,1.4700000286102295,0.0,1270,0,0,0,
11665,5332.809112548828,1270,760.3059997558594,0.0,1270,0,0,0,
11705,194356.48876953125,1270,17044.122024536133,0.0,1270,0,0,0,
11753,869.8979949951172,1270,78.45899939537048,0.0,1270,0,0,0,
118008,1993.2990026474,1270,122.24799942970276,0.0,1270,0,0,0,
11801,21622.766082763672,1239,3266.3759813308716,36152.767139434814,1239,1074,123,123,47.0
118013,4993.598979949951,1270,279.2389979362488,0.0,1270,0,0,0,
118017,6043.544961929321,1270,286.2070004940033,0.0,1270,0,0,0,
118020,1540.8959975242615,1270,148.47699743509293,0.0,1270,0,0,0,
118022,2410.0570163726807,1270,182.1399985551834,0.0,1270,0,0,0,
118028,2414.12801361084,1270,131.05000066757202,0.0,1270,0,0,0,
118029,4423.962009429932,1270,303.0089968442917,0.0,1270,0,0,0,
118625,811.4709930419922,1270,64.39699900150299,0.0,1270,0,0,0,
118626,1558.5979843139648,1270,157.65899753570557,0.0,1270,0,0,0,
118629,2303.4380054473877,1270,204.09100103378296,0.0,1270,0,0,0,
118630,3055.682975769043,1270,248.0069990158081,0.0,1270,0,0,0,
11878,25.118000030517578,1239,1.121000051498413,0.0,1239,0,0,0,
12005,187127.52041625977,1239,27552.741054534912,0.0,1239,0,0,0,
120599,78996.54077148438,1239,6872.805953979492,0.0,1239,0,0,0,
121223,31550.043029785156,1270,3333.1529998779297,0.0,1270,0,0,0,
121224,42662.96562957764,1270,8244.176943778992,0.0,1270,0,0,0,
121225,4.279999958933331,1270,0.34700000286102295,0.0,1270,0,0,0,
121228,2003.8359909057617,1270,95.29499959945679,0.0,1270,0,0,0,
121232,7063.221977233887,1270,259.66200041770935,0.0,1270,0,0,0,
121234,11261.276916503906,1270,1464.8759832382202,0.0,1270,0,0,0,
121236,3705.5830154418945,1270,341.2880001068115,0.0,1270,0,0,0,
121245,11815.823043823242,1239,1542.135009765625,0.0,1239,0,0,0,
121246,19595.396850585938,1239,1766.215009689331,0.0,1239,0,0,0,
121247,23120.725158691406,1239,1463.76997756958,0.0,1239,0,0,0,
121248,15998.195922851562,1239,2146.37601852417,0.0,1239,0,0,0,
121249,22859.89324951172,1239,1013.1860027313232,0.0,1239,0,0,0,
121250,4940.660949707031,752,1214.707992553711,0.0,752,0,0,0,
121251,3647.1089935302734,1239,231.7970004081726,0.0,1239,0,0,0,
121252,6454.715965270996,1239,420.0330002307892,0.0,1239,0,0,0,
122142,5465.350002288818,1239,436.03299379348755,0.0,1239,0,0,0,
122143,1055.0269999206066,1239,79.29499938432127,0.0,1239,0,0,0,
122144,2637.4379959106445,1239,250.55499935150146,0.0,1239,0,0,0,
122145,2017.024998307228,1239,111.35700172185898,0.0,1239,0,0,0,
122146,2956.813003540039,1239,234.89600253105164,0.0,1239,0,0,0,
122147,4472.175025939941,1239,104.62600055336952,0.0,1239,0,0,0,
122148,3618.0270042419434,1239,140.0029997229576,0.0,1239,0,0,0,
122149,2716.8140201568604,1239,209.94199854135513,0.0,1239,0,0,0,
122150,1987.2270097732544,1239,183.6579965353012,0.0,1239,0,0,0,
122151,35626.30938720703,1239,4303.7830238342285,6.347000107169151,1239,0,0,0,31.0
122152,2105.6999855041504,1239,97.51200044155121,0.0,1239,0,0,0,
122153,1489.2809963226318,1239,106.34700022637844,0.0,1239,0,0,0,
122154,2784.6639976501465,1239,51.88499981164932,0.0,1239,0,0,0,
122155,1844.6239910125732,1239,92.17300152778625,0.0,1239,0,0,0,
122156,1472.3060026168823,1239,91.33499956130981,0.0,1239,0,0,0,
122157,2403.9909992218018,1239,102.88200259208679,0.0,1239,0,0,0,
122158,1878.1990184783936,1239,125.58800435066223,0.0,1239,0,0,0,
122159,836.3550086021423,1239,86.60599851608276,0.0,1239,0,0,0,
122160,3938.156011581421,1239,147.9819974899292,0.0,1239,0,0,0,
122161,57064.03698730469,1239,5646.587921142578,1.5090000592172146,1239,0,0,0,36.0
122260,2550.683006286621,1270,171.54799848794937,0.0,1270,0,0,0,
122264,3399.2510318756104,1270,135.27699875831604,0.0,1270,0,0,0,
122274,1758.0060119628906,1270,143.41399937868118,0.0,1270,0,0,0,
122288,2310.413999557495,1270,116.19600045681,0.0,1270,0,0,0,
122289,2332.931001663208,1270,211.77499759197235,0.0,1270,0,0,0,
122290,263.4919948577881,1270,21.907999277114868,0.0,1270,0,0,0,
122292,3050.8199768066406,1270,153.6469987630844,0.0,1270,0,0,0,
122295,4763.135032653809,1270,304.2660005092621,0.0,1270,0,0,0,
122296,2995.451992034912,1270,92.58500164747238,0.0,1270,0,0,0,
122302,25336.71506500244,1270,2907.503954410553,0.0,1270,0,0,0,
122305,3313.6739768981934,1270,229.8489990234375,0.0,1270,0,0,0,
122315,4742.583034515381,1239,409.97800064086914,0.0,1239,0,0,0,
122316,2976.3090257644653,1239,164.4240025281906,0.0,1239,0,0,0,
122317,1698.144983291626,1239,99.21199887990952,0.0,1239,0,0,0,
122318,1530.217007637024,1239,98.40800046920776,0.0,1239,0,0,0,
122319,2990.7270278930664,1239,134.7740032672882,0.0,1239,0,0,0,
122320,2096.9969987869263,1239,100.90500199794769,0.0,1239,0,0,0,
122321,1600.5139961242676,1239,111.70300257205963,0.0,1239,0,0,0,
122322,1787.9089984893799,1239,117.8800060749054,0.0,1239,0,0,0,
122323,1950.77898311615,1239,151.17999628186226,0.0,1239,0,0,0,
122324,2848.940008163452,1239,210.865997672081,0.0,1239,0,0,0,
122325,4848.003034591675,1239,238.3179976940155,0.0,1239,0,0,0,
122326,4386.959972381592,1239,230.1380000114441,0.0,1239,0,0,0,
122478,829.4760227203369,1239,103.57600326836109,0.0,1239,0,0,0,
122631,11458.821044921875,1239,1169.7190074920654,0.0,1239,0,0,0,
126309,16434.846252441406,1270,2859.566982269287,0.0,1270,0,0,0,
131902,37902.608459472656,1239,5351.253021240234,16987.8147315979,1239,422,123,123,52.75
137707,2010.6020011901855,1270,80.49200177192688,0.0,1270,0,0,0,
137708,3962.0879669189453,1270,409.15299797058105,0.0,1270,0,0,0,
137709,1939.3140029907227,1270,148.24700164794922,0.0,1270,0,0,0,
137710,2387.8409881591797,1270,151.6889991760254,0.0,1270,0,0,0,
137711,4942.118011474609,1270,475.84700202941895,0.0,1270,0,0,0,
137712,5695.078063964844,1239,367.4769992828369,333.19799840450287,1239,201,92,74,49.0
142527,4060.365955352783,1270,363.226007938385,0.0,1270,0,0,0,
142528,20861.865966796875,1270,2337.7680015563965,0.0,1270,0,0,0,
142529,4558.694999694824,1270,1125.2880058288574,0.0,1270,0,0,0,
142530,8504.163970947266,1239,1666.5969886779785,0.0,1239,0,0,0,
142531,11111.06997680664,1239,377.7259955406189,0.0,1239,0,0,0,
142532,2038.8229598999023,1239,221.89598989486694,0.0,1239,0,0,0,
143770,0.0,601,0.0,0.0,601,0,0,0,
144140,6723.2709765434265,1239,1092.2309913635254,7280.475927948952,1239,275,92,91,51.0
144141,7118.098000764847,1239,1447.1940155029297,4614.11196231842,1239,246,92,90,53.0
144142,6906.978993356228,1239,1211.8230066299438,5663.034958660603,1239,267,92,89,51.0
144143,17526.07611846924,1239,2103.727005004883,2792.9709856197005,1239,214,92,83,54.0
144144,5823.314010322094,1239,641.8600006103516,2205.9560171067715,1239,183,92,81,53.0
144145,5061.118045806885,1239,808.205005645752,4484.674043536186,1239,238,92,87,51.0
144146,4936.680042266846,1239,874.3569984436035,5502.070951104164,1239,257,92,90,52.0
144148,4453.630986720324,1239,806.3190174102783,7180.806838989258,1239,277,92,92,52.0
14570,86767.77136230469,358,6299.475143432617,21354.525146484375,358,27,123,27,46.5
146748,2215.1950035095215,1239,420.2299966812134,7278.9609298706055,1239,185,92,89,49.75
146749,7693.54697060585,1239,1123.6429952085018,9305.370819091797,1239,228,92,89,50.0
150681,700.3029975891113,1239,51.42600107192993,9042.167877197266,1239,211,92,92,54.0
150686,7267.956999778748,1239,1197.3189882338047,8032.571327447891,1239,159,92,91,49.0
150957,1680.4800021648407,1239,275.3640031814575,8016.920073509216,1239,198,92,92,50.0
151038,5571.15202331543,1239,677.7170066833496,8029.506973266602,1239,237,92,92,48.0
151094,4406.297964334488,1239,524.5760062932968,2926.7059433460236,1239,140,92,85,49.0
151455,12301.661041259766,1239,1273.422996520996,3843.3729860782623,1239,165,92,90,48.0
151456,4546.54305267334,1239,678.351006269455,5401.612001955509,1239,180,92,91,49.0
151501,5637.03205370903,1239,859.7839991748333,6495.148096203804,1239,156,92,91,51.75
151618,8842.972120285034,1239,1173.8990067839622,6885.486993312836,1239,171,92,90,52.5
151619,776.9100034236908,1239,111.12400275468826,5544.326873779297,1239,186,92,91,49.0
152140,1642.6410064697266,1239,142.22500324249268,1926.2810373306274,1239,253,92,91,51.0
152177,6612.4019775390625,1239,1128.4160137176514,9036.999008178711,1239,306,92,92,50.0
152265,10306.23713684082,1239,1498.9000091552734,6166.713909089565,1239,130,92,86,52.0
152266,7245.35799908638,1239,1209.11599573493,6778.256922006607,1239,169,92,91,52.5
152748,8766.526054382324,1239,881.0079755783081,4440.747907876968,1239,147,92,88,48.25
152749,6852.211013793945,1239,1460.9219970703125,6747.594955340028,1239,155,92,92,49.0
152900,4076.7589263916016,1239,250.5570011138916,8100.0631539821625,1239,158,92,92,50.0
152921,8144.881021499634,1239,1204.8800036907196,30.85100120306015,1239,0,0,0,52.0
152985,7232.902141571045,1239,1109.7820138931274,6013.773796081543,1239,191,92,91,48.0
154403,0.0,327,0.0,0.0,327,0,0,0,
155108,1011.6740054488182,1270,120.00799825042486,0.0,1270,0,0,0,
155449,73.68800044059753,1270,3.528000209480524,0.0,1270,0,0,0,
155450,9831.661926269531,1270,815.6119956970215,0.0,1270,0,0,0,
157297,1231.493995666504,1239,117.29700183868408,5.024999767541885,1239,0,0,0,65.0
158156,6249.43701171875,1270,421.57398796081543,0.0,1270,0,0,0,
158157,14712.52719116211,1270,1055.5380239486694,0.0,1270,0,0,0,
158158,6.295999974012375,1270,0.0,0.0,1270,0,0,0,
158159,3991.585983276367,1270,265.3670001029968,0.0,1270,0,0,0,
1634,2212.456024169922,1270,239.73199915885925,0.0,1270,0,0,0,
1691,0.0,327,0.0,0.0,327,0,0,0,
17813,199.69499969482422,1239,45.79699993133545,4186.9429931640625,1239,87,92,87,41.0
1795,42878.78396606445,905,4480.959045410156,0.0,905,0,0,0,
17993,472.15399742126465,1239,53.92799949645996,2061.917007446289,1239,63,123,35,45.0
18053,0.0,601,0.0,0.0,601,0,0,0,
18353,26286.185165405273,1239,3285.220012664795,21986.984802246094,1239,1072,123,123,50.0
18433,282.1169967651367,1239,36.97800016403198,0.0,1239,0,0,0,
18473,53458.86901855469,1239,13723.934997558594,0.0,1239,0,0,0,
18474,11447.733001708984,1239,2952.4549865722656,0.0,1239,0,0,0,
18494,18160.608976364136,1239,2055.766994714737,0.0,1239,0,0,0,
18495,10043.800102233887,1239,229.09699964523315,0.0,1239,0,0,0,
18497,15471.817016601562,1239,782.3639984130859,0.0,1239,0,0,0,
18498,11994.231964111328,1239,1023.2109928131104,0.0,1239,0,0,0,
18499,12153.335998535156,1239,1228.5580053329468,0.0,1239,0,0,0,
18500,17322.308135986328,1239,1369.6769981384277,0.0,1239,0,0,0,
18501,21207.67593383789,1239,2133.872989654541,0.0,1239,0,0,0,
18502,12827.922012329102,1239,714.0440034866333,0.0,1239,0,0,0,
18503,33241.98211669922,1239,3562.946990966797,0.0,1239,0,0,0,
18504,24522.584106445312,1239,7070.822986602783,0.0,1239,0,0,0,
18505,19143.674041748047,1239,7373.015983581543,0.0,1239,0,0,0,
18506,15312.79296875,1239,1759.293004989624,0.0,1239,0,0,0,
18507,11532.364929199219,1239,880.6190023422241,0.0,1239,0,0,0,
18508,23078.767852783203,1239,3198.413980484009,0.0,1239,0,0,0,
18509,23091.769989013672,1239,2068.4340019226074,0.0,1239,0,0,0,
18510,28520.345825195312,1239,2978.1680240631104,0.0,1239,0,0,0,
18523,3390.635992050171,1239,437.8669984340668,15696.804818630219,1239,829,123,121,52.5
18583,4729.393898010254,1239,1234.8819885253906,0.0,1239,0,0,0,
18604,16155.777095794678,1239,1417.2810156941414,0.0,1239,0,0,0,
18623,17034.88803100586,1239,4400.495979309082,0.0,1239,0,0,0,
18624,47216.67514038086,1239,7841.057968139648,0.0,1239,0,0,0,
18625,58841.234619140625,1239,6979.81697845459,0.0,1239,0,0,0,
18626,31704.92218017578,1239,3210.2149953842163,0.0,1239,0,0,0,
18628,26508.570892333984,1239,1569.291986465454,0.0,1239,0,0,0,
18629,168817.07543945312,1239,18313.378021240234,0.0,1239,0,0,0,
18630,47427.087814331055,1239,6017.5539894104,0.0,1239,0,0,0,
18631,53449.78985595703,1239,8286.780082702637,0.0,1239,0,0,0,
18632,270.52202129364014,1239,33.28200310468674,0.0,1239,0,0,0,
18634,59685.114013671875,1239,4686.103046417236,0.0,1239,0,0,0,
18635,36798.497650146484,1239,8666.812934875488,0.0,1239,0,0,0,
18636,6822.478000640869,1239,445.2029986381531,0.0,1239,0,0,0,
18637,16782.27507019043,1239,896.0249977111816,0.0,1239,0,0,0,
18638,1017.3860092163086,205,33.407999992370605,0.003000000026077032,205,0,0,0,53.0
18639,6336.446044921875,205,782.8920059204102,0.0,205,0,0,0,
18640,3218.6969742774963,1239,240.7789987027645,0.0,1239,0,0,0,
18641,5348.6220417022705,1239,374.55500316619873,0.0,1239,0,0,0,
18642,6412.205059051514,1239,552.5850048065186,0.0,1239,0,0,0,
18643,16601.82391357422,1239,1527.9949970245361,0.0,1239,0,0,0,
18644,26599.723022460938,1239,7504.418991088867,0.0,1239,0,0,0,
18645,2810.106002807617,205,262.03700256347656,0.0,205,0,0,0,
18646,2975.9630279541016,205,160.39899826049805,0.0,205,0,0,0,
18647,0.0,205,0.0,0.0,205,0,0,0,
18648,1518.689001083374,1239,182.32200050354004,0.0,1239,0,0,0,
18649,24253.42901611328,1239,1574.823983669281,0.0,1239,0,0,0,
18650,22492.580154418945,1239,1939.881992340088,0.0,1239,0,0,0,
18651,30570.066162109375,1239,3237.046001434326,0.0,1239,0,0,0,
18652,10672.164108276367,1239,1119.0380001068115,0.0,1239,0,0,0,
18653,10724.554962158203,1239,477.21999979019165,0.0,1239,0,0,0,
18654,22256.244110107422,1239,1652.821002960205,0.0,1239,0,0,0,
18655,19933.59701538086,1239,1234.4740009307861,0.0,1239,0,0,0,
18656,15583.742889404297,1239,1040.4379987716675,0.0,1239,0,0,0,
18657,8834.69499206543,1239,716.9109935760498,0.0,1239,0,0,0,
18658,405.5160160064697,1239,43.21200269460678,0.0,1239,0,0,0,
18660,2612.3740310668945,1239,218.03800201416016,0.0,1239,0,0,0,
18661,2980.5479936525226,1239,188.58499956130981,0.0,1239,0,0,0,
18662,2913.0540199279785,1239,260.23600244522095,0.0,1239,0,0,0,
18663,3580.8409855365753,1239,296.9749938547611,0.00800000037997961,1239,0,0,0,38.5
18664,2035.8909950256348,1239,208.50999641418457,0.0,1239,0,0,0,
18665,135985.06079101562,1239,7336.141021728516,0.0,1239,0,0,0,
18666,9358.584022521973,1239,1100.0420122146606,0.0,1239,0,0,0,
18667,12797.93196105957,1239,1239.9030017852783,0.0,1239,0,0,0,
18668,7742.427978515625,1086,739.3639993667603,0.0,1086,0,0,0,
18669,2641.0820083618164,721,263.97399908304214,0.0,721,0,0,0,
18670,36707.48184967041,1086,1512.0890011787415,0.0,1086,0,0,0,
18671,10822.8369140625,1239,1140.007999420166,0.0,1239,0,0,0,
18672,14857.478942871094,1239,4101.809989929199,0.0,1239,0,0,0,
18673,34756.59503173828,1239,5172.629989624023,0.0,1239,0,0,0,
18674,4178.061019897461,1239,204.71399664878845,0.0,1239,0,0,0,
18675,10567.155952453613,1239,787.1409955024719,0.0,1239,0,0,0,
18676,7811.935012817383,1239,369.4100031852722,0.0,1239,0,0,0,
18677,5698.464000344276,1239,291.57999980449677,0.0,1239,0,0,0,
18678,8542.655962228775,1239,314.87000182271004,0.0,1239,0,0,0,
18679,11305.509033203125,1239,788.9190068244934,0.0,1239,0,0,0,
18680,66601.82710456848,693,6950.920998215675,6100.330075979233,693,121,123,112,49.75
18681,33326.70300292969,1239,5635.007049560547,0.0,1239,0,0,0,
18682,15774.061126708984,1239,1349.3479986190796,0.0,1239,0,0,0,
18683,9767.919052124023,1239,613.1349983215332,0.0,1239,0,0,0,
18684,3954.3029766082764,1239,495.345002412796,0.0,1239,0,0,0,
18685,6413.300003051758,1239,361.494996547699,0.0,1239,0,0,0,
18686,25197.8592376709,205,3525.4870471954346,0.0,205,0,0,0,
18687,0.0,205,0.0,0.0,205,0,0,0,
18703,699255.6198120117,1239,46416.350620269775,1227.1380138071254,1239,212,92,39,54.0
18743,59144.753967285156,1239,7269.7219581604,0.0,1239,0,0,0,
18763,1165.1400029659271,1239,79.13500074110925,0.0,1239,0,0,0,
18803,13663.000961303711,1239,744.3229999542236,0.0,1239,0,0,0,
18804,5493.081008911133,1239,426.8720006942749,0.0,1239,0,0,0,
18805,12774.045059204102,1239,805.314998626709,0.0,1239,0,0,0,
18806,4591.552001953125,1239,225.79600167274475,0.0,1239,0,0,0,
18807,39768.69448852539,1239,4164.462022781372,6.410000178962946,1239,0,0,0,35.5
18808,51819.988525390625,601,5780.870021820068,0.0,601,0,0,0,
18809,21097.425201416016,1239,1671.1440105438232,0.0,1239,0,0,0,
18810,13358.648025512695,1239,1670.0380191802979,0.0,1239,0,0,0,
18811,8632.443141937256,1239,563.711009979248,0.0,1239,0,0,0,
18812,35813.578033447266,1239,7732.829978942871,0.0,1239,0,0,0,
18813,34569.774017333984,1239,7649.302955627441,0.0,1239,0,0,0,
18814,38484.09292602539,1239,6864.534929275513,0.0,1239,0,0,0,
18816,30521.569122314453,1239,2523.9450101852417,0.0,1239,0,0,0,
18817,3686.8290786743164,266,365.3199989795685,1491.7549438476562,266,63,123,9,52.0
18818,31930.76791381836,1239,4002.914966583252,0.0,1239,0,0,0,
18819,15702.67121887207,601,1855.468014717102,465.9800068309996,601,22,0,0,49.75
18820,23893.623901367188,1239,2555.8410034179688,0.0,1239,0,0,0,
18821,18834.402069091797,1239,2353.6929969787598,0.0,1239,0,0,0,
18822,35012.057037353516,1239,7767.800003051758,0.0,1239,0,0,0,
18823,29771.99676513672,1239,8105.352996826172,0.0,1239,0,0,0,
18824,13039.975975036621,1239,3652.496025085449,0.0,1239,0,0,0,
18825,12319.812072753906,1239,647.1290016174316,0.0,1239,0,0,0,
18826,28751.862281799316,1239,2984.278016090393,0.0,1239,0,0,0,
18827,12935.343063354492,1239,1003.3399894237518,0.0,1239,0,0,0,
18828,59342.752014160156,1239,6683.141971588135,0.0,1239,0,0,0,
18829,23722.581115722656,1239,2715.1710205078125,0.0,1239,0,0,0,
18830,85.59300088509917,1239,1.612000024644658,0.0,1239,0,0,0,
18831,6387.674011230469,1239,417.51599884033203,0.0,1239,0,0,0,
